,N2O,CO2,DO,NH_4,NO3,Qair_meas
2012-08-09 18:25:00,24.1634,42140.8,0.49479166,1.1429398,1.574074,2602.7197
2012-08-09 18:26:00,24.3156,42147.0,0.4890046,1.1400462,1.574074,2612.3408
2012-08-09 18:27:00,24.6158,42158.3,0.46006942,1.2731481,1.574074,2630.0635
2012-08-09 18:28:00,24.7845,42167.5,0.46585646,1.267361,1.7592592,2637.1526
2012-08-09 18:29:00,25.1555,42171.5,0.45138887,1.2702546,1.7592592,2656.901
2012-08-09 18:30:00,25.3725,42164.0,0.46006942,1.2731481,1.7592592,2616.898
2012-08-09 18:31:00,25.5826,42146.3,0.46296296,1.267361,1.7592592,2596.137
2012-08-09 18:32:00,25.8006,41932.3,0.46585646,1.3946759,1.7592592,2598.1626
2012-08-09 18:33:00,25.9472,41897.5,0.4398148,1.4004629,1.880787,2645.761
2012-08-09 18:34:00,26.2747,41965.2,0.44560185,1.4351851,1.880787,2602.7197
2012-08-09 18:35:00,26.612,42005.5,0.43113425,1.4699073,1.880787,2632.089
2012-08-09 18:36:00,26.9304,42016.4,0.4398148,1.5046296,1.880787,2623.987
2012-08-09 18:37:00,27.2755,42023.4,0.4253472,1.5393518,1.880787,2596.6433
2012-08-09 18:38:00,27.7058,42013.6,0.43692127,1.5335648,1.7592592,2662.9773
2012-08-09 18:39:00,27.9742,41997.4,0.43113425,1.5451388,1.7592592,2691.84
2012-08-09 18:40:00,28.2862,42009.0,0.4253472,1.5422454,1.7592592,2697.4102
2012-08-09 18:41:00,28.7079,42012.6,0.44560185,1.5393518,1.7592592,2739.9448
2012-08-09 18:42:00,29.0896,41982.3,0.46006942,1.7071759,1.7592592,2740.4512
2012-08-09 18:43:00,29.3643,41921.1,0.48032406,1.7013888,1.6608796,2721.7158
2012-08-09 18:44:00,29.8065,41817.6,0.46006942,1.7071759,1.6608796,2764.2505
2012-08-09 18:45:00,30.1729,41706.6,0.47453701,1.7554011,1.6608796,2757.1614
2012-08-09 18:46:00,30.4265,41601.7,0.49189812,1.8036265,1.6608796,2794.126
2012-08-09 18:47:00,30.7993,41524.6,0.48321757,1.8518518,1.6608796,2776.4033
2012-08-09 18:48:00,31.0716,41476.3,0.47743055,1.8576388,1.5451388,2781.9731
2012-08-09 18:49:00,31.1417,41443.8,0.47453701,1.8547454,1.5451388,2773.365
2012-08-09 18:50:00,31.3726,41417.4,0.49768516,1.8518518,1.5451388,2777.9224
2012-08-09 18:51:00,30.9194,40419.2,0.4890046,1.8576388,1.5451388,2776.4033
2012-08-09 18:52:00,30.1214,39516.8,0.49189812,2.019676,1.5451388,2785.0115
2012-08-09 18:53:00,25.9383,33819.0,0.49479166,2.0167823,1.6550926,2804.7598
2012-08-09 18:54:00,21.4359,29732.6,0.5034722,2.0138888,1.6550926,2799.1897
2012-08-09 18:55:00,22.8898,32146.1,0.5092592,2.0109954,1.6550926,2794.6323
2012-08-09 18:56:00,23.3723,31689.2,0.49768516,2.0081017,1.6550926,2775.897
2012-08-09 18:57:00,24.3747,33509.4,0.49045137,2.1238425,1.6550926,2871.6
2012-08-09 18:58:00,24.4544,32601.9,0.48321757,2.120949,1.71875,2864.0044
2012-08-09 18:59:00,26.0059,35097.3,0.5092592,2.1180556,1.71875,2865.5237
2012-08-09 19:00:00,28.4341,37002.5,0.48032406,2.1238425,1.71875,2896.9182
2012-08-09 19:01:00,29.0999,37085.2,0.48321757,2.210648,1.71875,2893.8801
2012-08-09 19:02:00,27.3786,35163.4,0.5063657,2.2974536,1.71875,2919.7048
2012-08-09 19:03:00,28.5782,36877.2,0.5324074,2.2955246,1.8749999,2928.8193
2012-08-09 19:04:00,30.0023,37837.8,0.5497685,2.2935956,1.8749999,2908.0583
2012-08-09 19:05:00,30.739,38452.9,0.5613426,2.2916665,1.8749999,2916.1602
2012-08-09 19:06:00,31.5043,38964.4,0.552662,2.372685,1.8749999,2919.1982
2012-08-09 19:07:00,31.3933,38483.9,0.5266203,2.4537036,1.8749999,2961.2268
2012-08-09 19:08:00,31.5884,38579.7,0.5381944,2.4421296,1.6840277,2948.5676
2012-08-09 19:09:00,31.6834,38636.9,0.5555555,2.4402006,1.6840277,2946.0356
2012-08-09 19:10:00,32.0634,39069.7,0.546875,2.4382715,1.6840277,2946.542
2012-08-09 19:11:00,32.8986,39580.5,0.5381944,2.4363425,1.6840277,2966.7966
2012-08-09 19:12:00,33.3857,39924.3,0.5324074,2.5289352,1.6840277,2942.9976
2012-08-09 19:13:00,33.7222,39987.7,0.5410879,2.5868056,1.4699074,3017.9397
2012-08-09 19:14:00,32.9696,39052.7,0.5671296,2.5848765,1.4699074,3760.778
2012-08-09 19:15:00,33.1573,39430.7,0.5642361,2.5829475,1.4699074,4086.8777
2012-08-09 19:16:00,33.5274,39589.5,0.6944444,2.5810184,1.4699074,4124.855
2012-08-09 19:17:00,34.0377,39955.0,0.88831013,2.667824,1.4699074,4011.9355
2012-08-09 19:18:00,34.4131,40191.0,1.0734954,2.6649303,1.0532407,3328.8481
2012-08-09 19:19:00,34.7753,40327.1,1.0966434,2.662037,1.0532407,3828.631
2012-08-09 19:20:00,35.0372,40427.9,1.0532407,2.6649303,1.0532407,4391.71
2012-08-09 19:21:00,35.2659,40494.4,1.0011574,2.667824,1.0532407,4472.7285
2012-08-09 19:22:00,35.3898,40531.4,1.0706018,2.6851852,1.0532407,4047.381
2012-08-09 19:23:00,35.5249,40554.5,1.2471064,2.6851852,1.2268518,3378.9785
2012-08-09 19:24:00,35.701,40557.1,1.261574,2.6851852,1.2268518,2008.7528
2012-08-09 19:25:00,35.9373,40556.1,1.0387731,2.6851852,1.2268518,2319.6614
2012-08-09 19:26:00,35.6788,40144.3,0.65393513,2.6851852,1.2268518,2446.759
2012-08-09 19:27:00,34.2501,38382.6,0.35011572,2.7488425,1.2268518,2618.4172
2012-08-09 19:28:00,31.7921,35562.5,0.25752315,2.7488425,1.5335648,2735.894
2012-08-09 19:29:00,29.309,34184.0,0.27488425,2.7488425,1.5335648,2779.9478
2012-08-09 19:30:00,28.1073,32053.6,0.30671296,2.7488425,1.5335648,2837.6736
2012-08-09 19:31:00,28.2899,32957.5,0.35300925,2.7488425,1.5335648,2875.651
2012-08-09 19:32:00,28.2469,32653.4,0.3935185,2.991898,1.5335648,2977.4304
2012-08-09 19:33:00,29.1871,33691.1,0.40509257,2.986111,1.9212962,3773.9436
2012-08-09 19:34:00,29.6993,34270.4,0.46585646,2.9890046,1.9212962,4022.5693
2012-08-09 19:35:00,32.0083,36409.2,0.5960648,2.991898,1.9212962,4070.674
2012-08-09 19:36:00,33.6053,37769.1,0.8217592,2.980324,1.9212962,3996.7446
2012-08-09 19:37:00,34.6471,38594.2,1.027199,3.0208333,1.9212962,3309.0999
2012-08-09 19:38:00,35.2958,39100.7,1.0850694,3.0150461,1.7418981,3989.6555
2012-08-09 19:39:00,35.6768,39403.3,1.0185184,3.0208333,1.7418981,4541.594
2012-08-09 19:40:00,35.9791,39619.9,0.9953703,3.0179396,1.7418981,4799.3345
2012-08-09 19:41:00,36.2759,39784.5,1.1545138,3.0150461,1.7418981,4849.4644
2012-08-09 19:42:00,36.5095,39897.7,1.333912,3.0208333,1.7418981,4719.835
2012-08-09 19:43:00,36.4704,39949.8,1.4670138,3.0179396,1.5162036,4590.205
2012-08-09 19:44:00,36.5402,40006.4,1.495949,3.0150461,1.5162036,3921.8025
2012-08-09 19:45:00,36.6598,40035.3,1.4525462,3.0208333,1.5162036,3359.7366
2012-08-09 19:46:00,36.6439,40058.4,1.3223379,2.991898,1.5162036,1763.6718
2012-08-09 19:47:00,36.7766,40077.4,1.0850694,2.9629629,1.5162036,2163.1943
2012-08-09 19:48:00,36.6362,39894.7,0.7696759,2.974537,1.3136574,2445.24
2012-08-09 19:49:00,35.1552,38415.5,0.4224537,2.9629629,1.3078703,2631.0762
2012-08-09 19:50:00,35.606,39113.8,0.2806713,2.974537,1.3208911,2866.03
2012-08-09 19:51:00,36.0412,39489.3,0.2662037,3.046875,1.3339119,3966.3625
2012-08-09 19:52:00,36.2925,39733.7,0.3153935,3.1192129,1.3469328,4146.1226
2012-08-09 19:53:00,36.5322,39892.5,0.5410879,3.1134257,1.3599536,4092.4478
2012-08-09 19:54:00,36.5798,40008.4,0.8304398,3.1076388,1.3580246,3921.2961
2012-08-09 19:55:00,36.6862,40081.2,0.9751157,3.1192129,1.3560957,3306.0618
2012-08-09 19:56:00,36.7808,40134.5,1.015625,3.1915507,1.3541666,4226.1284
2012-08-09 19:57:00,36.8334,40182.8,0.9693287,3.2638888,1.3599536,4823.1333
2012-08-09 19:58:00,36.9618,40237.0,1.032986,3.2638888,1.2962962,5269.2417
2012-08-09 19:59:00,37.0288,40282.3,1.25,3.2638888,1.2962962,5339.6265
2012-08-09 20:00:00,36.9824,40305.4,1.4814814,3.2638888,1.2962962,5245.9487
2012-08-09 20:01:00,36.9427,40315.9,1.6608796,3.2638888,1.2962962,5102.141
2012-08-09 20:02:00,36.9728,40309.5,1.724537,3.2465277,1.2962962,5018.0845
2012-08-09 20:03:00,37.1035,40292.8,1.7100694,3.2523148,1.3020833,4846.9326
2012-08-09 20:04:00,37.1423,40290.5,1.6753472,3.2465277,1.3020833,4797.815
2012-08-09 20:05:00,37.2602,40292.7,1.6116898,3.2494211,1.3020833,4686.4146
2012-08-09 20:06:00,37.2183,40274.1,1.579861,3.2523148,1.3020833,4588.1797
2012-08-09 20:07:00,37.0397,40271.4,1.5219907,2.980324,1.3020833,4582.61
2012-08-09 20:08:00,36.938,40269.2,1.4756944,2.986111,1.1284722,4592.2305
2012-08-09 20:09:00,36.8537,40277.3,1.4351852,2.9832175,1.1299189,4546.1514
2012-08-09 20:10:00,36.8453,40298.7,1.4033564,2.980324,1.1313658,4581.597
2012-08-09 20:11:00,36.764,40298.4,1.4091434,3.0353007,1.1328125,4500.5786
2012-08-09 20:12:00,36.7795,40304.1,1.3888888,3.0902777,1.1342592,4475.7666
2012-08-09 20:13:00,36.7955,40317.4,1.3744212,3.0960648,1.0243055,4493.4893
2012-08-09 20:14:00,36.8477,40323.8,1.3425926,3.0902777,1.0243055,4477.2856
2012-08-09 20:15:00,36.9528,40332.5,1.3368055,3.0960648,1.0243055,4452.98
2012-08-09 20:16:00,37.1343,40343.7,1.345486,3.0497684,1.0243055,4480.3237
2012-08-09 20:17:00,37.1952,40367.0,1.3165509,3.003472,1.0243055,4466.1455
2012-08-09 20:18:00,37.2313,40373.5,1.3570602,2.991898,0.8449074,4447.41
2012-08-09 20:19:00,37.3621,40370.3,1.3425926,3.003472,0.8449074,4518.8076
2012-08-09 20:20:00,37.5909,40373.5,1.345486,3.0063658,0.8449074,4498.553
2012-08-09 20:21:00,37.726,40372.5,1.333912,3.0092592,0.8449074,4521.3394
2012-08-09 20:22:00,37.9792,40371.2,1.3310184,3.0787036,0.8449074,4632.2334
2012-08-09 20:23:00,38.2479,40376.8,1.3425926,3.0787036,0.8796296,4595.269
2012-08-09 20:24:00,38.2825,40385.7,1.3946759,3.0787036,0.8796296,4712.2393
2012-08-09 20:25:00,38.4358,40395.6,1.423611,3.0787036,0.8796296,4720.3413
2012-08-09 20:26:00,38.566,40395.3,1.4438657,3.0787036,0.8796296,4708.1885
2012-08-09 20:27:00,38.666,40395.0,1.4496527,2.9629629,0.8796296,4824.146
2012-08-09 20:28:00,38.7632,40379.9,1.4670138,2.9610338,1.0532407,4821.108
2012-08-09 20:29:00,38.9684,40383.9,1.4930555,2.9591048,1.0532407,4890.9863
2012-08-09 20:30:00,39.1763,40387.4,1.5190972,2.9571757,1.0532407,4938.0786
2012-08-09 20:31:00,39.3199,40400.9,1.5596064,2.9629629,1.0532407,4964.916
2012-08-09 20:32:00,39.4712,40413.7,1.568287,2.986111,1.0532407,5002.893
2012-08-09 20:33:00,39.5405,40443.4,1.5827546,2.9875576,1.255787,5096.0645
2012-08-09 20:34:00,39.6117,40420.4,1.6232638,2.9890046,1.267361,5049.9854
2012-08-09 20:35:00,39.6328,40407.0,1.6261574,2.9904513,1.255787,5116.8257
2012-08-09 20:36:00,39.7138,40410.1,1.6608796,2.991898,1.267361,5176.5767
2012-08-09 20:37:00,39.9021,40388.8,1.6377314,2.9340277,1.255787,5204.933
2012-08-09 20:38:00,40.0078,40391.8,1.6666666,2.932581,1.1979166,5170.5005
2012-08-09 20:39:00,40.1455,40386.8,1.6811342,2.9311342,1.1979166,5269.748
2012-08-09 20:40:00,40.1742,40379.6,1.7274305,2.9296873,1.1979166,5258.608
2012-08-09 20:41:00,40.2061,40390.4,1.7390046,2.9282405,1.1979166,5272.28
2012-08-09 20:42:00,40.3886,40379.0,1.7447916,2.8009257,1.1979166,5356.3364
2012-08-09 20:43:00,40.5363,40385.0,1.7505786,2.7951388,1.0706018,5396.8457
2012-08-09 20:44:00,40.5162,40365.2,1.7563657,2.7893517,1.0706018,5446.976
2012-08-09 20:45:00,40.4984,40380.6,1.7679398,2.8009257,1.0706018,5546.73
2012-08-09 20:46:00,40.7712,40386.2,1.8113425,2.7604165,1.0706018,5584.7075
2012-08-09 20:47:00,40.8125,40386.7,1.8431712,2.7199073,1.0706018,5611.545
2012-08-09 20:48:00,40.8747,40383.4,1.8952546,2.7256944,0.9606481,5621.166
2012-08-09 20:49:00,41.06,40389.3,1.9212962,2.7199073,0.9635416,5717.3755
2012-08-09 20:50:00,41.2195,40415.4,1.9155092,2.7256944,0.96643513,5702.1846
2012-08-09 20:51:00,41.3108,40418.9,1.9531249,2.7199073,1.0223765,5770.037
2012-08-09 20:52:00,41.4244,40405.8,1.9791666,2.6388888,1.0783179,5811.5596
2012-08-09 20:53:00,41.5049,40420.4,1.9849536,2.6446757,1.1342592,5798.9004
2012-08-09 20:54:00,41.5662,40381.0,1.9820601,2.6388888,1.1342592,5804.47
2012-08-09 20:55:00,41.6319,40394.9,1.9791666,2.65625,1.1342592,5848.0176
2012-08-09 20:56:00,41.6405,40387.7,1.9979744,2.6388888,1.1342592,5840.4224
2012-08-09 20:57:00,41.8582,40421.5,2.0167823,2.5405092,1.1342592,5943.2144
2012-08-09 20:58:00,41.8238,40427.3,2.0254629,2.5405092,1.1400462,5988.787
2012-08-09 20:59:00,41.8906,40424.3,2.0457175,2.5405092,1.1400462,5997.902
2012-08-09 21:00:00,41.9993,40395.4,2.0688658,2.5405092,1.1400462,6063.7295
2012-08-09 21:01:00,42.0892,40406.1,2.090567,2.5405092,1.1400462,6095.6304
2012-08-09 21:02:00,42.1874,40410.5,2.1122684,2.3842592,1.1400462,6069.8057
2012-08-09 21:03:00,42.3276,40406.1,2.1035879,2.378472,1.2094907,6133.1016
2012-08-09 21:04:00,42.3684,40398.1,2.1614583,2.3842592,1.2094907,6185.7637
2012-08-09 21:05:00,42.5676,40400.7,2.1875,2.351466,1.2094907,6281.973
2012-08-09 21:06:00,42.6312,40384.4,2.2453704,2.318673,1.2094907,6345.7754
2012-08-09 21:07:00,42.679,40365.5,2.2164352,2.2858796,1.2094907,6318.4316
2012-08-09 21:08:00,42.9526,40355.1,2.282986,2.2916665,1.0706018,6330.584
2012-08-09 21:09:00,43.0263,40348.0,2.3408563,2.2974536,1.0706018,6437.9336
2012-08-09 21:10:00,43.2003,40344.2,2.2858796,2.2858796,1.0706018,6447.0483
2012-08-09 21:11:00,43.4286,40344.0,2.288773,2.2251158,1.0706018,6462.7456
2012-08-09 21:12:00,43.5201,40345.9,2.271412,2.1643517,1.0706018,6496.9253
2012-08-09 21:13:00,43.6875,40349.0,2.2858796,2.1672454,0.9895833,6531.105
2012-08-09 21:14:00,43.7767,40349.6,2.300347,2.1701388,0.9924768,6527.5605
2012-08-09 21:15:00,43.9015,40354.3,2.361111,2.1643517,0.9953703,6532.624
2012-08-09 21:16:00,44.146,40357.9,2.4016204,2.1701388,0.9895833,6561.993
2012-08-09 21:17:00,44.21,40363.3,2.427662,2.03125,0.9953703,6560.474
2012-08-09 21:18:00,44.4421,40372.9,2.34375,2.037037,0.8333333,6579.7163
2012-08-09 21:19:00,44.5807,40377.5,2.378472,2.03125,0.8294753,6597.9453
2012-08-09 21:20:00,44.7012,40365.4,2.456597,2.037037,0.82561725,6652.633
2012-08-09 21:21:00,44.7601,40351.7,2.4797454,1.9560184,0.8217592,6674.4067
2012-08-09 21:22:00,44.9807,40329.1,2.456597,1.8749999,0.96643513,6668.8364
2012-08-09 21:23:00,45.1107,40332.7,2.4797454,1.8778934,1.111111,6312.8613
2012-08-09 21:24:00,45.313,40344.4,2.4710648,1.880787,1.1226852,6207.537
2012-08-09 21:25:00,45.3273,40356.7,2.427662,1.8749999,1.2528934,6612.63
2012-08-09 21:26:00,45.5028,40393.2,2.3321757,1.796875,1.3831018,6746.3105
2012-08-09 21:27:00,45.6728,40406.6,2.3726852,1.71875,1.5133102,6931.134
2012-08-09 21:28:00,45.7722,40415.1,2.445023,1.730324,1.6435184,7053.6743
2012-08-09 21:29:00,46.1559,40413.3,2.523148,1.71875,1.6435184,7120.5146
2012-08-09 21:30:00,46.2084,40403.7,2.5318286,1.724537,1.6435184,7068.359
2012-08-09 21:31:00,46.3649,40400.9,2.6388888,1.730324,1.6435184,7123.0464
2012-08-09 21:32:00,46.5002,40399.7,2.6649306,1.5972222,1.6435184,7175.7085
2012-08-09 21:33:00,46.6995,40403.1,2.7170138,1.6030092,2.1412036,7171.6577
2012-08-09 21:34:00,46.9173,40408.1,2.7777777,1.5581597,2.1412036,7115.451
2012-08-09 21:35:00,47.2311,40409.9,2.7662036,1.5133102,2.1412036,7226.345
2012-08-09 21:36:00,47.4046,40414.6,2.7777777,1.4684606,2.1412036,7202.0396
2012-08-09 21:37:00,47.5203,40411.4,2.7922454,1.423611,2.1412036,7219.256
2012-08-09 21:38:00,47.5614,40415.6,2.7488425,1.4293981,2.1412036,7246.0933
2012-08-09 21:39:00,47.5776,40399.2,2.8125,1.423611,2.1412036,7248.1187
2012-08-09 21:40:00,47.7012,40381.0,2.8269675,1.4265046,2.1412036,7143.3013
2012-08-09 21:41:00,47.6171,40344.9,2.7835648,1.4293981,2.1412036,7208.116
2012-08-09 21:42:00,47.7153,40315.1,2.8067129,1.2384259,2.1412036,7216.724
2012-08-09 21:43:00,47.7387,40289.9,2.769097,1.2413194,1.9386574,7189.8867
2012-08-09 21:44:00,47.9071,40270.3,2.7372684,1.2442129,1.9372106,7233.9404
2012-08-09 21:45:00,48.0963,40255.7,2.734375,1.2413194,1.9357638,7283.058
2012-08-09 21:46:00,48.2393,40234.0,2.835648,1.2384259,1.9343171,7258.7524
2012-08-09 21:47:00,48.2601,40206.3,2.9571757,1.105324,1.9328703,7316.478
2012-08-09 21:48:00,48.3889,40200.6,2.8993053,1.1024306,1.7476851,7345.8477
2012-08-09 21:49:00,48.5568,40178.6,2.925347,1.099537,1.7476851,7352.43
2012-08-09 21:50:00,48.6711,40138.0,2.8819444,1.105324,1.7476851,7347.873
2012-08-09 21:51:00,48.6851,40102.4,2.9369211,1.099537,1.7476851,7388.3823
2012-08-09 21:52:00,48.8966,40086.6,2.8211806,0.9317129,1.7476851,7387.876
2012-08-09 21:53:00,49.0074,40084.3,2.9658563,0.9317129,1.5335648,7360.532
2012-08-09 21:54:00,49.1131,40066.4,2.907986,0.9317129,1.5335648,7372.685
2012-08-09 21:55:00,49.1844,40067.5,2.9427083,0.9317129,1.5335648,7370.153
2012-08-09 21:56:00,49.4106,40087.5,2.9513888,0.9317129,1.5335648,7418.258
2012-08-09 21:57:00,49.6214,40090.6,2.9716434,0.8506944,1.5335648,7443.07
2012-08-09 21:58:00,49.6095,40071.7,2.991898,0.8449074,1.3599536,7403.067
2012-08-09 21:59:00,49.5686,40049.6,2.9947915,0.8478009,1.3628471,7381.293
2012-08-09 22:00:00,49.6464,40031.5,2.925347,0.8506944,1.3657407,7385.85
2012-08-09 22:01:00,49.8079,40011.9,3.0671296,0.8449074,1.3599536,7425.853
2012-08-09 22:02:00,49.7294,40005.5,3.0381944,0.6886574,1.3223379,7475.477
2012-08-09 22:03:00,49.7817,40013.1,2.9658563,0.6944444,1.2847222,7502.3145
2012-08-09 22:04:00,49.6828,40011.3,3.0092592,0.6915509,1.2167245,7524.0884
2012-08-09 22:05:00,49.5356,39996.9,3.1163194,0.6886574,1.1487268,7574.2183
2012-08-09 22:06:00,49.555,39989.0,3.1221063,0.6944444,1.0807291,7544.343
2012-08-09 22:07:00,49.5533,39973.0,3.1394675,0.5844907,1.0127314,7585.3584
2012-08-09 22:08:00,49.5885,39956.5,3.1105323,0.57870364,1.0127314,7576.2437
2012-08-09 22:09:00,49.7385,39948.6,3.135127,0.5729166,1.0127314,7641.0586
2012-08-09 22:10:00,49.8213,39942.3,3.159722,0.5844907,1.0127314,7689.67
2012-08-09 22:11:00,49.7254,39936.4,3.2696757,0.5787037,1.0127314,7658.275
2012-08-09 22:12:00,49.7119,39946.8,3.2725694,0.49189812,0.6076389,7627.3867
2012-08-09 22:13:00,49.6577,39941.7,3.2175925,0.49045137,0.6076389,7554.47
2012-08-09 22:14:00,49.5417,39948.8,3.1452546,0.4890046,0.6076389,7541.3047
2012-08-09 22:15:00,49.5327,39952.3,3.1973379,0.48755786,0.6076389,7537.254
2012-08-09 22:16:00,49.468,39945.0,3.1915507,0.4861111,0.6076389,7498.2637
2012-08-09 22:17:00,49.3822,39946.0,3.1857638,0.3298611,0.16782407,7448.6396
2012-08-09 22:18:00,49.1599,39944.2,3.1886573,0.32407406,0.16782407,7504.846
2012-08-09 22:19:00,49.007,39913.9,3.2609951,0.3298611,0.16782407,7425.853
2012-08-09 22:20:00,48.9382,39899.3,3.3246527,0.32407406,0.16782407,7353.949
2012-08-09 22:21:00,48.5795,39851.4,3.3680553,0.2980324,0.16782407,7419.777
2012-08-09 22:22:00,48.3619,39832.4,3.3535879,0.27199075,1.099537,7459.2734
2012-08-09 22:23:00,48.2457,39835.3,3.2581017,0.2835648,1.099537,7379.2676
2012-08-09 22:24:00,47.9707,39843.6,3.0931711,0.27199075,1.099537,7309.8955
2012-08-09 22:25:00,47.7435,39843.1,3.1134257,0.2777778,1.099537,7346.354
2012-08-09 22:26:00,47.3598,39843.3,3.2233796,0.2835648,1.099537,7409.143
2012-08-09 22:27:00,47.1017,39849.7,3.2320602,0.15046296,2.2511573,7345.8477
2012-08-09 22:28:00,46.7961,39870.9,3.1944444,0.16782407,2.2511573,7333.1885
2012-08-09 22:29:00,46.4862,39886.4,3.3535879,0.15625,2.2511573,7338.7583
2012-08-09 22:30:00,45.9343,39882.9,3.38831,0.13695988,2.2511573,7297.7427
2012-08-09 22:31:00,45.5389,39887.8,3.472222,0.117669754,2.2511573,7258.7524
2012-08-09 22:32:00,45.0427,39906.3,3.4172451,0.09837963,3.449074,7296.2236
2012-08-09 22:33:00,44.6773,39938.1,3.3622684,0.09259259,3.449074,7243.5615
2012-08-09 22:34:00,44.2709,39967.1,3.3275461,0.09837963,3.449074,7187.355
2012-08-09 22:35:00,43.7885,39986.2,3.4461803,0.09259259,3.449074,7163.0493
2012-08-09 22:36:00,43.2869,39995.4,3.4027777,0.07233796,3.449074,6230.3237
2012-08-09 22:37:00,42.801,40016.4,3.304398,0.052083332,3.5590277,6719.473
2012-08-09 22:38:00,42.1129,40023.3,3.3854165,0.040509257,3.5590277,6980.758
2012-08-09 22:39:00,41.3148,40031.7,3.304398,0.044367284,3.5590277,7157.986
2012-08-09 22:40:00,40.424,40042.7,3.3420138,0.048225306,3.5590277,7214.6987
2012-08-09 22:41:00,39.5978,40046.1,3.3449073,0.052083332,3.5590277,7256.2207
2012-08-09 22:42:00,38.7815,40048.7,3.5416665,0.0,3.3912036,7278.501
2012-08-09 22:43:00,38.1148,40048.3,3.6024303,0.0,3.3912036,7230.396
2012-08-09 22:44:00,37.3952,40044.2,3.5416665,0.0,3.3912036,7241.536
2012-08-09 22:45:00,36.6415,40038.0,3.54456,0.0,3.3912036,7215.7114
2012-08-09 22:46:00,35.8203,40008.0,3.5474536,0.0,3.3912036,7201.027
2012-08-09 22:47:00,34.8828,39976.2,3.6024303,0.0,2.7199073,7139.25
2012-08-09 22:48:00,34.168,39963.3,3.5734951,0.0,2.7199073,6870.8765
2012-08-09 22:49:00,33.3821,39963.4,3.521412,0.0,2.7199073,6881.004
2012-08-09 22:50:00,32.4652,39967.7,3.5763888,0.0,2.7199073,6869.864
2012-08-09 22:51:00,31.6679,39975.7,3.59375,0.0,2.7199073,6819.227
2012-08-09 22:52:00,30.8763,39979.5,3.6487267,0.0,2.6967592,6808.5933
2012-08-09 22:53:00,30.2921,39981.1,3.6342592,0.0,2.6967592,6786.3135
2012-08-09 22:54:00,29.635,39986.6,3.527199,0.0,2.6967592,6783.7817
2012-08-09 22:55:00,28.9132,39970.1,3.5069444,0.0,2.6967592,6648.0757
2012-08-09 22:56:00,28.3462,39943.6,3.4837961,0.0,2.6967592,6690.6104
2012-08-09 22:57:00,27.8065,39929.3,3.4461803,0.0,2.6851852,6627.3145
2012-08-09 22:58:00,27.2175,39914.5,3.3998842,0.0,2.6851852,6617.6934
2012-08-09 22:59:00,26.5935,39906.9,3.214699,0.0,2.6851852,6566.551
2012-08-09 23:00:00,25.994,39905.1,3.4143517,0.0,2.6851852,6455.1504
2012-08-09 23:01:00,25.3758,39898.6,3.4172454,0.0,2.6851852,6436.921
2012-08-09 23:02:00,24.6552,39887.9,3.4201388,0.0,3.2175925,6273.871
2012-08-09 23:03:00,24.0869,39877.0,3.3188655,0.0,3.2175925,6310.3296
2012-08-09 23:04:00,23.6154,39872.2,3.315972,0.0,3.2175925,6281.467
2012-08-09 23:05:00,23.1449,39867.3,3.2957175,0.0,3.2175925,6267.795
2012-08-09 23:06:00,22.8425,39863.0,3.136574,0.0,3.2175925,6203.4863
2012-08-09 23:07:00,22.5953,39862.2,3.1076388,0.0,3.1886573,6170.5728
2012-08-09 23:08:00,22.3589,39858.4,3.0237267,0.0,3.1886573,6202.4736
2012-08-09 23:09:00,22.0202,39845.9,3.0381944,0.0,3.1886573,6041.9556
2012-08-09 23:10:00,21.6274,39832.9,3.070023,0.0,3.1886573,6002.9653
2012-08-09 23:11:00,21.1851,39820.2,3.0873842,0.0,3.1886573,6036.3857
2012-08-09 23:12:00,20.9839,39828.5,3.0381944,0.0,3.3333333,5991.3193
2012-08-09 23:13:00,20.6534,39837.2,2.896412,0.0,3.3333333,6011.5737
2012-08-09 23:14:00,20.3572,39834.7,2.8269675,0.0,3.3333333,5986.2554
2012-08-09 23:15:00,20.2043,39836.7,2.890625,0.0,3.3333333,5934.0996
2012-08-09 23:16:00,20.0736,39832.7,2.8848379,0.0,3.3333333,5909.7944
2012-08-09 23:17:00,20.1899,39820.3,2.7199073,0.0,3.3854165,5830.295
2012-08-09 23:18:00,20.3869,39815.3,2.7488425,0.0,3.3854165,5764.9736
2012-08-09 23:19:00,20.4511,39818.2,2.7256944,0.0,3.3854165,5779.658
2012-08-09 23:20:00,20.4743,39823.9,2.6967592,0.0,3.3854165,5748.77
2012-08-09 23:21:00,20.5276,39830.7,2.6591434,0.0,3.3854165,5790.7983
2012-08-09 23:22:00,20.6033,39841.2,2.6331017,0.0,3.761574,5784.722
2012-08-09 23:23:00,20.7887,39841.7,2.5462961,0.0,3.763503,5793.33
2012-08-09 23:24:00,21.0985,39856.8,2.5810184,0.0,3.765432,5764.9736
2012-08-09 23:25:00,21.2281,39869.0,2.5752313,0.0,3.767361,5835.8647
2012-08-09 23:26:00,21.5788,39873.0,2.5578704,0.0,3.8946757,5813.585
2012-08-09 23:27:00,22.0467,39873.6,2.5202546,0.0,4.021991,5709.78
2012-08-09 23:28:00,22.2954,39877.9,2.505787,0.0,4.021991,5719.907
2012-08-09 23:29:00,22.6189,39885.1,2.4623842,0.0,4.021991,5733.0728
